student_id,week,login_count,content_views,avg_session_duration_minutes
S2391,1,11,33,38.73484385934273
S2391,2,6,27,28.073189128107877
S2391,3,5,19,38.878084485934444
S2391,4,14,50,30.587929892141037
S2391,5,10,40,40.041389763764386
S2391,6,9,29,35.76702923087679
S2391,7,12,47,23.85140107525617
S2391,8,5,15,29.925649055415786
S2391,9,21,72,34.25968373846546
S2391,10,7,24,34.53720453108132
S2391,11,8,30,28.1989509457224
S2391,12,16,62,26.239550329867473
S2391,13,4,20,24.381506437435398
S2391,14,5,16,35.382191967019025
S2391,15,8,35,37.942275246569714
S2391,16,8,23,21.917639870958027
S2392,1,8,28,30.54835134256448
S2392,2,7,21,24.8932666678595
S2392,3,8,31,24.786168506323037
S2392,4,4,15,42.72314863611836
S2392,5,5,17,33.054704183810884
S2392,6,4,18,45.52399932884878
S2392,7,7,25,24.800979720113144
S2392,8,6,26,29.44286950556845
S2392,9,7,29,44.62428555833977
S2392,10,10,38,44.56150778843263
S2392,11,8,27,25.228342770269723
S2392,12,7,24,39.50350200946059
S2392,13,5,17,34.739266008677916
S2392,14,6,16,37.219750718188436
S2392,15,5,19,25.48578750134519
S2392,16,5,18,38.283474852862184
S2393,1,9,27,30.14034016858339
S2393,2,11,50,34.67285108675219
S2393,3,6,23,30.43440823485023
S2393,4,5,21,40.399874798735006
S2393,5,8,32,27.438373411826987
S2393,6,9,33,23.98940655264822
S2393,7,9,28,31.100239088351323
S2393,8,6,25,27.79564839676568
S2393,9,8,26,27.110415768800614
S2393,10,4,15,41.97996867376852
S2393,11,9,39,41.055444672764786
S2393,12,8,24,33.86324381940025
S2393,13,10,40,27.395898276713556
S2393,14,20,50,33.4530360444417
S2393,15,4,17,25.00815101629679
S2393,16,8,31,36.32079202772968
S2394,1,9,46,34.25522211921669
S2394,2,11,45,53.3131953584085
S2394,3,10,50,49.929170386159285
S2394,4,17,50,58.52679676963611
S2394,5,8,43,45.85718236353726
S2394,6,9,42,45.575906632694725
S2394,7,14,50,53.54488581119401
S2394,8,8,35,25.215681702773715
S2394,9,11,50,51.70723342471693
S2394,10,9,49,52.17001114904624
S2394,11,10,43,36.99329125542712
S2394,12,13,50,38.40830370671241
S2394,13,9,50,37.666745885727416
S2394,14,8,32,41.72207334982031
S2394,15,11,50,54.03228071732328
S2394,16,16,50,37.51128912739811
S2395,1,11,42,28.996862447522716
S2395,2,8,43,50.50286550809795
S2395,3,8,40,40.38244958560458
S2395,4,12,50,35.136674261210594
S2395,5,13,47,34.60682928818099
S2395,6,12,50,34.98877885973281
S2395,7,8,42,47.829396461112054
S2395,8,12,50,60.56929979160744
S2395,9,7,30,27.12576929700455
S2395,10,7,35,51.68958160891661
S2395,11,9,32,46.71085502053061
S2395,12,10,50,43.70904652491087
S2395,13,8,29,31.959245017707133
S2395,14,16,50,37.3099568605672
S2395,15,12,50,44.12766723543346
S2395,16,17,50,38.70373401021539
S2396,1,7,29,28.526596759348823
S2396,2,12,50,40.775576633955865
S2396,3,14,50,34.65086118138814
S2396,4,14,50,49.829720172097915
S2396,5,16,50,39.8468775290635
S2396,6,12,50,35.43254853221183
S2396,7,7,31,41.502459620012296
S2396,8,5,23,47.390434530044566
S2396,9,9,50,55.575733322990985
S2396,10,11,49,42.77636266065594
S2396,11,14,50,32.05731062161018
S2396,12,11,50,30.115656913333588
S2396,13,10,48,47.64327016844972
S2396,14,6,24,45.10570360859606
S2396,15,14,50,31.52316737516918
S2396,16,13,47,35.993370231855984
S2397,1,6,34,39.64338449489579
S2397,2,17,50,38.12326878922379
S2397,3,13,50,47.36307205112517
S2397,4,14,50,34.84667723481595
S2397,5,7,32,47.73549956170592
S2397,6,11,50,37.29568580052026
S2397,7,8,30,39.47858018274509
S2397,8,14,50,48.274537407226646
S2397,9,11,50,47.730622054549784
S2397,10,13,50,48.043472360017994
S2397,11,17,50,49.59157975691102
S2397,12,13,50,47.92684659943521
S2397,13,14,50,48.636958275182124
S2397,14,7,38,37.61618171097546
S2397,15,10,50,56.42376707707771
S2397,16,12,50,34.121129532366396
S2398,1,2,11,23.798383994248752
S2398,2,7,32,37.701438358325404
S2398,3,11,50,26.512573710681636
S2398,4,6,29,27.93745660832633
S2398,5,10,50,32.1838086320153
S2398,6,9,41,39.784620428108724
S2398,7,7,27,31.26028235773291
S2398,8,9,49,38.20930881226077
S2398,9,5,17,24.263533813817943
S2398,10,4,21,23.959335399096233
S2398,11,4,14,19.995179685315698
S2398,12,4,15,38.26509825331485
S2398,13,4,13,20.9370371587044
S2398,14,3,11,28.89318188121817
S2398,15,9,35,29.636253210531834
S2398,16,14,50,24.509480157017197
S2399,1,5,19,27.26136841870825
S2399,2,5,17,31.52580689504262
S2399,3,9,37,33.561346857205756
S2399,4,6,32,35.19462612154095
S2399,5,8,28,25.701979233379287
S2399,6,11,50,22.821532467435844
S2399,7,6,27,26.238421557093815
S2399,8,3,12,34.05335216102205
S2399,9,8,42,41.584184534622324
S2399,10,8,45,32.4015304300304
S2399,11,9,33,24.62592992551867
S2399,12,5,20,30.158319778543582
S2399,13,7,32,22.68486819542259
S2399,14,14,50,23.52730045657305
S2399,15,6,32,38.676203039273766
S2399,16,8,37,30.022404354226186
S2400,1,3,13,23.38494285300653
S2400,2,9,38,25.41933503119078
S2400,3,4,16,23.643949305227526
S2400,4,12,50,28.39634975516365
S2400,5,13,50,25.710897548185727
S2400,6,11,41,33.26988835670445
S2400,7,9,41,38.30478002921932
S2400,8,8,33,29.510856156474333
S2400,9,8,28,31.46509788091058
S2400,10,11,47,35.01668285788914
S2400,11,7,21,28.71190054524901
S2400,12,6,28,33.85828204628454
S2400,13,8,45,25.502144241582087
S2400,14,8,36,36.395804589699196
S2400,15,8,37,36.54851157723957
S2400,16,2,8,32.74544610920039
S2401,1,5,18,33.26007723241175
S2401,2,4,16,23.806441671900153
S2401,3,8,32,39.88439431123133
S2401,4,13,40,32.827515285146546
S2401,5,13,40,35.91150895517639
S2401,6,14,48,32.76957243076092
S2401,7,8,37,39.26772193356806
S2401,8,6,27,43.88353223220256
S2401,9,7,22,22.50140734714809
S2401,10,16,50,23.957157984056092
S2401,11,11,41,44.98779525167314
S2401,12,1,4,32.88179688062023
S2401,13,10,43,26.85038049357983
S2401,14,7,21,36.820450546959044
S2401,15,8,25,22.201909950585467
S2401,16,10,27,28.025094198968116
S2402,1,4,11,23.431108985487075
S2402,2,9,50,39.03170467280803
S2402,3,8,36,53.509169182738766
S2402,4,7,31,48.75989862840398
S2402,5,10,44,34.34268278983771
S2402,6,8,31,39.48107197239466
S2402,7,11,50,35.37404208907069
S2402,8,5,19,46.960418578158
S2402,9,5,18,25.67808919818807
S2402,10,23,79,42.084273526158434
S2402,11,5,24,41.96453442779437
S2402,12,5,26,42.95987092555883
S2402,13,8,31,40.62654611323321
S2402,14,4,24,48.30132276314234
S2402,15,10,37,37.45625422683245
S2402,16,5,21,25.780286239479096
S2403,1,8,45,48.74391739293955
S2403,2,6,29,39.31246066949984
S2403,3,11,45,25.54226260817603
S2403,4,5,23,28.037483643969015
S2403,5,7,35,24.119280346792916
S2403,6,9,32,25.044206561460456
S2403,7,15,50,43.93866473856248
S2403,8,4,23,30.81287277364189
S2403,9,9,29,21.812958515389386
S2403,10,5,24,24.437766207947494
S2403,11,10,42,39.89776767587865
S2403,12,10,50,30.157349183888833
S2403,13,5,19,23.70818062952726
S2403,14,3,13,36.42284662408331
S2403,15,4,9,19.34567544560792
S2403,16,8,33,27.90207184188034
S2404,1,8,47,33.42776723626581
S2404,2,10,38,32.915230626325254
S2404,3,10,49,48.54842298739348
S2404,4,11,50,42.95544791053743
S2404,5,5,22,45.491460180363326
S2404,6,13,50,38.807937709440594
S2404,7,12,50,43.81033566767326
S2404,8,18,50,48.83182027408556
S2404,9,7,26,45.1068649759662
S2404,10,14,50,37.130326144325224
S2404,11,6,33,53.237738071127126
S2404,12,9,45,47.60176199790682
S2404,13,7,37,29.25391481915056
S2404,14,8,40,39.57918648120355
S2404,15,15,50,53.30404050759609
S2404,16,14,50,43.038645594029084
S2405,1,11,50,30.062796572322974
S2405,2,7,39,30.01053035744284
S2405,3,8,47,28.561181143008508
S2405,4,5,24,30.72787161056905
S2405,5,18,50,32.932239440876536
S2405,6,12,50,29.780734635101062
S2405,7,4,20,42.29805296960496
S2405,8,20,50,30.354519597071082
S2405,9,9,50,34.11133158016399
S2405,10,8,50,36.924941410791895
S2405,11,11,50,22.6153004927314
S2405,12,4,15,29.12331308926309
S2405,13,12,50,40.39206219308135
S2405,14,11,50,38.90226388748735
S2405,15,7,32,42.622141042742534
S2405,16,9,47,39.04131550315796
S2406,1,5,22,40.811552885927696
S2406,2,7,42,60.64380098542743
S2406,3,11,50,38.45047177130207
S2406,4,10,50,51.486740030104585
S2406,5,11,50,52.825718537329216
S2406,6,7,37,43.659317289071716
S2406,7,15,50,42.49488439209392
S2406,8,11,50,59.948241641610664
S2406,9,15,50,43.17793461784165
S2406,10,15,50,56.89096468860856
S2406,11,17,50,52.832182436645056
S2406,12,9,49,59.95463845923291
S2406,13,12,50,44.71947536578126
S2406,14,11,50,53.515859526377085
S2406,15,13,50,39.34985495674574
S2406,16,15,50,56.37036943683134
S2407,1,17,50,27.684285197850524
S2407,2,11,40,34.32730641247213
S2407,3,6,25,28.202397403941227
S2407,4,12,50,55.99676654636284
S2407,5,13,50,41.99795028100027
S2407,6,9,41,32.12527500821489
S2407,7,9,33,24.00284265570578
S2407,8,5,16,36.2051021000111
S2407,9,6,21,42.90382429119085
S2407,10,7,29,36.51407801980907
S2407,11,6,16,33.06756174375017
S2407,12,9,38,39.93962305175986
S2407,13,10,43,26.82137536387214
S2407,14,20,50,47.08933446388515
S2407,15,8,33,37.485151374753904
S2407,16,9,27,27.779366965876104
S2408,1,10,32,24.138855144337175
S2408,2,12,50,35.574564838976876
S2408,3,8,41,40.83784826876158
S2408,4,13,50,45.452751353930275
S2408,5,5,21,28.718434868164156
S2408,6,12,34,26.484761307722536
S2408,7,11,49,42.58390147565415
S2408,8,5,22,39.873726065694456
S2408,9,10,48,40.118706373300824
S2408,10,7,30,31.380850637744707
S2408,11,5,12,31.437025226335976
S2408,12,15,58,32.337202534114084
S2408,13,11,50,45.37053592117466
S2408,14,6,21,21.888031577546485
S2408,15,10,32,30.049925945031728
S2408,16,9,29,24.393119087627525
S2409,1,3,12,40.49908321889135
S2409,2,3,11,34.99813866447136
S2409,3,5,14,30.65025978104739
S2409,4,12,50,31.708229513662797
S2409,5,4,13,30.83311752110104
S2409,6,11,39,25.229934571212024
S2409,7,7,22,29.948450724749843
S2409,8,3,7,19.101942841189
S2409,9,4,13,31.081070276178494
S2409,10,8,27,26.364984139816375
S2409,11,5,17,25.81001360646121
S2409,12,2,5,26.446967373770114
S2409,13,5,16,25.0359432196962
S2409,14,7,28,22.96248194085382
S2409,15,2,6,42.006354892413945
S2409,16,5,12,19.21737688790432
S2410,1,6,28,54.14932056345117
S2410,2,2,8,27.426058539655095
S2410,3,10,48,34.72664103904753
S2410,4,7,34,36.67336812425847
S2410,5,7,22,25.852988775289056
S2410,6,5,19,31.347038267822864
S2410,7,2,7,28.816232056890744
S2410,8,1,3,31.29074609888296
S2410,9,7,18,29.707774464938538
S2410,10,7,25,30.38790451590323
S2410,11,9,24,29.019431955379222
S2410,12,5,18,35.14881248709043
S2410,13,6,22,25.960970279153457
S2410,14,7,39,40.253029684115
S2410,15,3,11,31.117381178956368
S2410,16,2,7,25.578141260907575
S2411,1,8,46,47.76241837760627
S2411,2,16,50,42.62511978470966
S2411,3,8,36,41.642986761186435
S2411,4,11,50,42.94603441698316
S2411,5,9,48,43.28940042213233
S2411,6,8,42,36.938324008555874
S2411,7,13,50,44.731081948929514
S2411,8,11,50,48.26123236919097
S2411,9,13,50,46.60517996699601
S2411,10,6,22,34.05427839655016
S2411,11,8,42,34.760045218076456
S2411,12,10,50,62.26875508576081
S2411,13,12,50,38.73348414600272
S2411,14,12,50,42.59149082791796
S2411,15,11,50,53.97838230793644
S2411,16,2,14,57.97108179444791
S2412,1,9,47,37.69712165375347
S2412,2,9,49,32.66558716543002
S2412,3,9,50,48.476568138402804
S2412,4,16,50,40.54224035144261
S2412,5,11,50,36.171011329160876
S2412,6,14,50,42.50032181979466
S2412,7,20,50,43.00772343403867
S2412,8,13,50,47.19873693388621
S2412,9,7,36,41.11438527009724
S2412,10,8,47,56.21026692502739
S2412,11,13,50,58.371326031593476
S2412,12,9,50,38.006151576716846
S2412,13,10,50,40.46336564884462
S2412,14,9,40,52.6089445855559
S2412,15,11,50,45.7621724390926
S2412,16,15,50,37.86994246206115
S2413,1,8,26,20.360177995871393
S2413,2,4,15,25.451181315727524
S2413,3,8,37,28.586058877726188
S2413,4,9,35,32.41341116322619
S2413,5,6,28,33.65027737880049
S2413,6,9,32,30.7192719990354
S2413,7,4,13,26.50816449355239
S2413,8,6,28,32.40867307898404
S2413,9,6,29,23.662056443944856
S2413,10,4,16,23.153864161272818
S2413,11,7,37,25.89154415767708
S2413,12,8,37,35.66261156938561
S2413,13,4,15,32.717277255544126
S2413,14,13,50,28.59135268098686
S2413,15,8,38,28.75624500159694
S2413,16,3,11,29.78612628656574
S2414,1,12,50,38.922293825210424
S2414,2,13,50,61.28312217472723
S2414,3,7,28,30.39196415726123
S2414,4,5,18,23.580208191368005
S2414,5,18,50,46.949073953955995
S2414,6,18,50,43.79505584537892
S2414,7,5,12,24.334517387797323
S2414,8,4,7,23.643226465865673
S2414,9,7,33,29.914459914963636
S2414,10,18,50,50.71763898609537
S2414,11,14,50,41.47120951926265
S2414,12,13,49,47.24986800467545
S2414,13,8,36,41.11900834996105
S2414,14,4,14,33.07836313809527
S2414,15,18,50,41.45167540477425
S2414,16,13,50,61.348876075487134
S2415,1,7,36,44.684114807305875
S2415,2,5,21,30.07763910440502
S2415,3,5,16,23.540745827410287
S2415,4,8,40,26.341379460170163
S2415,5,6,17,27.575134720382298
S2415,6,4,15,36.74434502440656
S2415,7,6,17,25.787133325854473
S2415,8,9,42,29.193540521635935
S2415,9,7,31,35.64596963861424
S2415,10,5,17,31.466497533674488
S2415,11,6,24,40.01221169428329
S2415,12,8,18,19.377122482596878
S2415,13,11,50,36.98753178630548
S2415,14,14,50,33.32494127285928
S2415,15,11,35,20.189487269096702
S2415,16,7,19,17.29632818503811
S2416,1,8,40,54.0178172863315
S2416,2,9,29,26.756872812831855
S2416,3,7,49,50.819007676228786
S2416,4,10,50,56.33942780346254
S2416,5,7,33,44.30540779117415
S2416,6,15,50,60.12583363553794
S2416,7,3,10,20.9942608471497
S2416,8,8,30,26.550618939950443
S2416,9,10,43,39.67517057417901
S2416,10,5,23,41.856972581988714
S2416,11,6,22,32.27639149776585
S2416,12,10,50,37.98268764882052
S2416,13,9,47,45.19099397865624
S2416,14,8,43,50.02160094077899
S2416,15,7,27,39.45382132039133
S2416,16,9,47,55.92552509973058
S2417,1,9,50,45.528156768670044
S2417,2,12,50,41.91299249572674
S2417,3,12,50,36.168092231102456
S2417,4,14,50,47.58663833910753
S2417,5,7,35,34.7731929285565
S2417,6,18,50,39.92470586162251
S2417,7,13,50,32.48638929077479
S2417,8,14,50,45.31237045612103
S2417,9,19,50,35.255106614578835
S2417,10,7,36,32.551335087994836
S2417,11,14,50,42.38003246384144
S2417,12,10,49,46.225214638885866
S2417,13,15,50,30.3248575702546
S2417,14,8,40,50.50339471115912
S2417,15,9,40,35.32377709663787
S2417,16,19,50,45.33436497311581
S2418,1,9,41,36.37373569814603
S2418,2,10,50,42.653502427667334
S2418,3,15,50,33.625252770227945
S2418,4,5,29,34.14377810679186
S2418,5,8,31,27.471608087978925
S2418,6,4,17,32.625317296841914
S2418,7,10,41,38.925098836109825
S2418,8,12,50,34.92597723200747
S2418,9,5,19,23.279514050715697
S2418,10,4,19,27.217739567232844
S2418,11,7,22,32.53744913499603
S2418,12,7,40,40.38628976209932
S2418,13,9,36,30.990293911554108
S2418,14,7,33,25.25149113347384
S2418,15,8,33,42.77520405146191
S2418,16,7,31,22.784795017297885
S2419,1,11,40,49.54913886629346
S2419,2,6,21,32.02880488837012
S2419,3,11,43,44.59372954769307
S2419,4,10,39,32.78040630337957
S2419,5,11,46,46.97283320381663
S2419,6,9,46,28.457812184419712
S2419,7,8,26,25.707926924128753
S2419,8,7,25,30.465446853643897
S2419,9,7,29,31.210628203705088
S2419,10,11,41,45.34214943225226
S2419,11,3,9,34.21422589957935
S2419,12,12,43,26.723369681935978
S2419,13,12,50,49.82217227393422
S2419,14,9,31,32.768437608954315
S2419,15,10,44,29.263856823569604
S2419,16,8,31,39.67362099109635
S2420,1,12,50,48.12103473534747
S2420,2,13,50,51.689787891239455
S2420,3,13,50,46.440632611806805
S2420,4,11,50,43.90954376486459
S2420,5,20,50,50.42948297124232
S2420,6,18,50,41.721873879989836
S2420,7,15,50,34.25170856621046
S2420,8,10,50,46.844614769622204
S2420,9,17,50,33.830340640980815
S2420,10,14,50,59.971428180443844
S2420,11,6,24,45.31618116274326
S2420,12,10,44,34.14394251500675
S2420,13,9,41,41.413780067385154
S2420,14,9,42,32.408792323727006
S2420,15,16,50,54.36450833032862
S2420,16,14,50,51.127229257538026
S2421,1,5,19,45.31654116742706
S2421,2,7,30,24.676200127425314
S2421,3,16,50,40.73812903944804
S2421,4,12,50,32.316671778083936
S2421,5,13,50,38.484966567443706
S2421,6,12,50,33.28760950661576
S2421,7,9,49,33.12239672992344
S2421,8,12,50,36.85212556258543
S2421,9,5,19,39.344730665537845
S2421,10,15,50,41.08615258669048
S2421,11,10,50,56.386212846601126
S2421,12,11,50,52.38985110636113
S2421,13,8,29,42.709959879502456
S2421,14,14,50,34.511444606954136
S2421,15,5,20,25.935009073813383
S2421,16,14,50,40.09192101241757
S2422,1,7,22,23.612331954930838
S2422,2,7,29,29.85771744980821
S2422,3,7,35,38.759258736706066
S2422,4,7,35,30.80398012364236
S2422,5,5,16,22.510808358667376
S2422,6,11,50,27.21188988984577
S2422,7,5,16,22.855931728984928
S2422,8,6,22,20.85515618726332
S2422,9,7,35,25.433215701217442
S2422,10,16,50,28.593486155169362
S2422,11,5,22,31.621075643789787
S2422,12,8,37,38.251752541094575
S2422,13,10,48,31.102925630979623
S2422,14,11,50,38.476285210486175
S2422,15,4,15,31.21099634198123
S2422,16,6,22,31.771602260261837
S2423,1,10,40,29.512335252154816
S2423,2,9,41,49.40589604377748
S2423,3,15,50,36.7989313965906
S2423,4,5,19,42.836662864890506
S2423,5,15,50,43.07644639193265
S2423,6,10,48,39.96871777886086
S2423,7,4,20,45.05638822123702
S2423,8,7,30,32.166240271143444
S2423,9,6,26,42.29855841602646
S2423,10,9,34,29.330463554537854
S2423,11,12,50,30.56246600178044
S2423,12,5,21,29.322859209854094
S2423,13,9,36,47.95220272069683
S2423,14,10,47,40.48190218304977
S2423,15,9,38,48.63587242681676
S2423,16,6,30,36.31641742080325
S2424,1,10,44,53.953608194861545
S2424,2,11,46,57.26349318691583
S2424,3,9,41,51.93543353637631
S2424,4,14,50,36.47707636742262
S2424,5,8,50,50.9695216983479
S2424,6,18,50,42.56159652854797
S2424,7,9,50,54.38386142617728
S2424,8,8,43,56.096981272979754
S2424,9,16,50,64.21527087637807
S2424,10,12,50,48.652025951496675
S2424,11,16,50,38.930476155859544
S2424,12,9,50,53.59580359220538
S2424,13,12,50,37.50799982244673
S2424,14,9,47,47.9331795909063
S2424,15,9,35,32.71187666825901
S2424,16,5,21,34.999179343695296
S2425,1,5,26,24.335629090834804
S2425,2,3,13,25.384918387650487
S2425,3,8,32,37.50815180566621
S2425,4,9,40,42.782819067444215
S2425,5,7,26,20.192897043977627
S2425,6,8,43,23.335479245800883
S2425,7,6,35,34.20997665096031
S2425,8,5,23,34.36905805344382
S2425,9,7,42,31.28439830040165
S2425,10,10,48,30.58850837760933
S2425,11,8,40,36.753459307006544
S2425,12,2,7,26.355435948561
S2425,13,7,28,37.522850699778104
S2425,14,9,45,35.23280827647394
S2425,15,4,13,20.77737459991239
S2425,16,8,31,27.267409043147357
S2426,1,11,50,40.878694801811214
S2426,2,9,40,38.67339834934373
S2426,3,6,32,35.17173976207335
S2426,4,6,20,35.81840359934055
S2426,5,7,23,54.65012588484666
S2426,6,2,7,50.962839079296124
S2426,7,7,28,45.1690047237064
S2426,8,8,28,53.04814548239148
S2426,9,4,13,39.44248969546171
S2426,10,9,44,55.97289451525505
S2426,11,5,16,42.77345708958016
S2426,12,6,20,48.222612627024596
S2426,13,3,11,30.877354379264723
S2426,14,5,18,31.12766383301498
S2426,15,10,29,29.697874633068963
S2426,16,7,23,46.75735514440143
S2427,1,11,50,43.84166535832683
S2427,2,6,29,53.765770877857484
S2427,3,9,43,45.5503407983221
S2427,4,9,45,39.55393556925494
S2427,5,5,30,45.03385515157081
S2427,6,8,35,52.433859830368675
S2427,7,4,27,62.057233003188124
S2427,8,5,25,52.37879577022248
S2427,9,7,35,47.024748873805834
S2427,10,11,50,49.151469845453285
S2427,11,7,34,36.79783084506946
S2427,12,5,25,54.58398444190893
S2427,13,8,30,42.611655919429644
S2427,14,17,50,50.7262695050372
S2427,15,12,50,56.93827383498089
S2427,16,4,16,56.87141417106897
S2428,1,4,11,21.7805168759858
S2428,2,12,31,34.66335255043419
S2428,3,8,18,26.89624412470309
S2428,4,2,4,17.544565306308684
S2428,5,4,11,22.80215674210621
S2428,6,4,13,30.425571123965973
S2428,7,4,10,34.43294756232699
S2428,8,4,11,31.52900963923959
S2428,9,3,9,25.276386350283545
S2428,10,8,30,34.21920432653689
S2428,11,6,26,38.62719824310758
S2428,12,8,22,26.649179355439962
S2428,13,8,39,46.35685640387789
S2428,14,8,33,29.3345284370306
S2428,15,4,10,29.321038600060835
S2428,16,7,29,46.43054548028115
S2429,1,9,39,39.508296326099256
S2429,2,6,35,40.06361543545413
S2429,3,11,50,55.2405456887285
S2429,4,8,39,59.91643720802799
S2429,5,11,50,60.78208710684415
S2429,6,11,50,39.409783663287975
S2429,7,15,50,56.39163395022214
S2429,8,8,41,56.05886705750382
S2429,9,13,50,54.26737452463706
S2429,10,11,50,49.07896799249331
S2429,11,9,50,45.91828303115559
S2429,12,11,50,42.68504203094052
S2429,13,7,35,49.658503568129106
S2429,14,13,50,37.62832103232748
S2429,15,20,50,64.1308418403468
S2429,16,6,29,38.43135136783839
S2430,1,11,50,34.8346284854244
S2430,2,6,17,21.602087497828137
S2430,3,6,21,25.74427452642769
S2430,4,2,8,27.625488697768795
S2430,5,8,34,33.280014876623184
S2430,6,9,50,37.730832099700166
S2430,7,7,32,21.220841025441295
S2430,8,7,26,32.48534877173811
S2430,9,8,34,24.89671772932785
S2430,10,5,17,30.094806717378688
S2430,11,9,42,36.872819114000805
S2430,12,10,50,43.40593447541991
S2430,13,6,23,30.557100586826085
S2430,14,9,46,33.02988218467331
S2430,15,2,7,25.1591611781293
S2430,16,7,22,21.900401263363985
S2431,1,6,30,37.96716123188289
S2431,2,11,50,48.38206392499743
S2431,3,10,45,39.49501384296626
S2431,4,5,22,36.12754608187054
S2431,5,10,50,39.642325398467044
S2431,6,5,17,38.9891175293961
S2431,7,10,34,47.75234361178384
S2431,8,10,38,35.93295636909078
S2431,9,12,50,36.62667917666557
S2431,10,10,49,28.700291632157175
S2431,11,11,50,47.106661479234944
S2431,12,7,32,33.816351875154076
S2431,13,6,21,35.60481347746847
S2431,14,13,50,35.92752947371913
S2431,15,7,39,40.29580708352679
S2431,16,11,50,43.2831984152895
S2432,1,2,7,36.46781550403025
S2432,2,5,20,28.688949013271767
S2432,3,9,37,39.24803597418425
S2432,4,7,29,28.360491695884885
S2432,5,4,8,25.3322551179122
S2432,6,5,21,26.183689200891994
S2432,7,9,38,25.87361137803147
S2432,8,6,18,21.068235604493967
S2432,9,6,14,30.03407830268619
S2432,10,1,2,25.75908754924391
S2432,11,6,17,22.254484603499883
S2432,12,2,6,24.24097289265031
S2432,13,6,22,39.32254111651171
S2432,14,5,17,28.461800046709424
S2432,15,2,6,30.48671745408476
S2432,16,8,25,40.50971265095506
S2433,1,4,14,42.54465240663643
S2433,2,5,20,37.61250703107744
S2433,3,10,50,52.11030668217009
S2433,4,6,29,30.752396449050167
S2433,5,1,3,26.30772640130893
S2433,6,3,13,31.145115156665064
S2433,7,5,20,23.885544125061706
S2433,8,7,29,28.099648501937608
S2433,9,11,43,33.856947216751166
S2433,10,8,25,22.37500163324926
S2433,11,3,13,36.55028411385336
S2433,12,5,18,26.83044679864653
S2433,13,5,11,17.31581050587664
S2433,14,5,15,37.86207246045819
S2433,15,1,2,26.266086346290606
S2433,16,7,27,23.88331375555735
S2434,1,10,37,30.121591355166206
S2434,2,8,40,40.899991859108745
S2434,3,7,24,33.20114842291966
S2434,4,8,31,39.960845468213876
S2434,5,6,23,25.255153741924573
S2434,6,13,50,48.50256632843829
S2434,7,8,34,41.50303492087078
S2434,8,11,50,52.3357889407211
S2434,9,11,47,49.68290696433346
S2434,10,9,43,46.78428335825401
S2434,11,7,28,38.61153770450369
S2434,12,6,33,33.29997444736298
S2434,13,12,46,26.745417510530057
S2434,14,15,50,47.717858158840464
S2434,15,8,45,42.453286016761396
S2434,16,12,50,42.493636343466186
S2435,1,20,50,59.319340382950614
S2435,2,11,50,35.50668242089117
S2435,3,11,50,60.5753342573497
S2435,4,11,50,48.70318627770123
S2435,5,12,50,56.050847378654616
S2435,6,16,50,43.74345990878312
S2435,7,20,50,46.46899813335392
S2435,8,9,49,34.02390188189444
S2435,9,15,50,41.305030431672094
S2435,10,16,50,55.80474400126279
S2435,11,15,50,48.14671654456294
S2435,12,10,50,63.81413284206112
S2435,13,8,50,36.62908515262611
S2435,14,5,20,45.778575112036215
S2435,15,16,50,39.09466883965399
S2435,16,16,50,55.63359626981473
S2436,1,9,33,31.339814223421854
S2436,2,11,33,30.21697906441844
S2436,3,10,28,26.969489134201645
S2436,4,5,17,38.67714704237302
S2436,5,6,20,30.45169869446318
S2436,6,6,19,24.067511574405035
S2436,7,7,24,24.742977083819454
S2436,8,11,43,35.77335396621352
S2436,9,12,46,34.60161366534439
S2436,10,8,23,31.755313944149854
S2436,11,8,35,41.42993992472538
S2436,12,6,27,31.80613764215892
S2436,13,13,50,27.59522598716143
S2436,14,12,50,26.999425675753184
S2436,15,7,21,28.24338324811243
S2436,16,5,21,40.0104673445044
S2437,1,18,50,54.43910317552629
S2437,2,8,30,43.78040777960223
S2437,3,5,20,30.08977749644112
S2437,4,18,50,49.3045718652208
S2437,5,11,47,43.35033903216872
S2437,6,10,32,22.827689329639796
S2437,7,5,25,37.365073969593716
S2437,8,15,50,42.58367985155712
S2437,9,5,14,35.0384814904603
S2437,10,18,75,38.41129871059599
S2437,11,12,50,46.26345858570308
S2437,12,9,30,29.780421154788673
S2437,13,11,50,38.74436374892296
S2437,14,10,37,32.19647073535226
S2437,15,13,50,33.96782424527695
S2437,16,9,46,37.01640498427119
S2438,1,6,28,39.19527083946836
S2438,2,9,43,50.6677171445174
S2438,3,14,50,44.62160214463375
S2438,4,11,50,53.114907435257116
S2438,5,10,46,41.71652552294743
S2438,6,10,50,44.72305894685394
S2438,7,9,44,41.016007458493995
S2438,8,9,50,60.45405828958127
S2438,9,11,50,40.69541727772127
S2438,10,12,50,42.523424946639196
S2438,11,11,50,39.97976198067571
S2438,12,11,50,49.58771534182417
S2438,13,14,50,49.61609856217129
S2438,14,8,44,30.889270679755803
S2438,15,9,50,40.55966872542615
S2438,16,16,50,54.012946161937805
S2439,1,5,29,48.20732294573251
S2439,2,5,21,28.050030430769908
S2439,3,9,50,48.12461461488247
S2439,4,15,50,27.08163847242667
S2439,5,6,22,34.14196096592431
S2439,6,10,47,28.611702906773267
S2439,7,5,16,26.325414244391563
S2439,8,8,48,30.1814592104298
