student_id,week,attendance_percentage
S2329,8,27.485947032361832
S2329,9,26.27732047361253
S2329,10,24.22007218091023
S2329,11,23.72798404291198
S2329,12,22.349115144236777
S2329,13,22.329125419336414
S2329,14,22.034998019275893
S2329,15,20.257392416823215
S2329,16,18.901812756357142
S2330,1,40.47476723593984
S2330,2,39.223790894081446
S2330,3,46.767850787027434
S2330,4,46.752957742637946
S2330,5,37.612699941422306
S2330,6,39.99331631331761
S2330,7,35.57112266047852
S2330,8,37.33692375931159
S2330,9,34.0741146379197
S2330,10,33.577048580842245
S2330,11,30.744867810634563
S2330,12,31.326706371616666
S2330,13,29.965131522225807
S2330,14,28.325138663430163
S2330,15,28.054098161340285
S2330,16,26.28032935519716
S2331,1,80.37657556842106
S2331,2,87.80511732789044
S2331,3,79.48429425471414
S2331,4,78.28312979784145
S2331,5,77.59492812791325
S2331,6,77.29013435574178
S2331,7,79.24438904887697
S2331,8,84.09285270466701
S2331,9,79.3365733054262
S2331,10,78.70058561288614
S2331,11,78.73088409274065
S2331,12,84.4073604189304
S2331,13,80.0888941944919
S2331,14,79.31392890419878
S2331,15,84.36408041756883
S2331,16,81.62866135884495
S2332,1,72.22001669329877
S2332,2,72.52818804852092
S2332,3,78.55178837460106
S2332,4,77.83426893350781
S2332,5,78.0858510214255
S2332,6,73.41340921723346
S2332,7,80.01240373322639
S2332,8,78.27314312677437
S2332,9,77.24285235637885
S2332,10,75.0641624912768
S2332,11,77.27694898174974
S2332,12,73.54428730386195
S2332,13,75.65771364465289
S2332,14,80.17963199077252
S2332,15,74.79475195639213
S2332,16,74.38410959257901
S2333,1,58.8791616014705
S2333,2,56.62664886493647
S2333,3,57.81459379092323
S2333,4,58.99435309736605
S2333,5,59.894499317601586
S2333,6,50.02646694028133
S2333,7,28.049497706786116
S2333,8,44.63681825843918
S2333,9,41.81933520163609
S2333,10,40.74837248503881
S2333,11,39.95893185716103
S2333,12,38.383413404539034
S2333,13,37.513921727837186
S2333,14,36.089342421716786
S2333,15,34.27177176972456
S2333,16,31.0981653370964
S2334,1,61.462056986251135
S2334,2,55.955385693797695
S2334,3,53.608167287761475
S2334,4,55.70501351999654
S2334,5,62.41466200523157
S2334,6,54.93428349879758
S2334,7,53.581708724376135
S2334,8,52.86216369812944
S2334,9,51.3404087439877
S2334,10,49.82874730706894
S2334,11,45.82423572094057
S2334,12,46.758447298407525
S2334,13,44.778296763483446
S2334,14,42.145776463505705
S2334,15,42.23635262854684
S2334,16,38.067148028763896
S2335,1,86.02567706931211
S2335,2,85.08120518496652
S2335,3,86.68353224441125
S2335,4,84.65309524587504
S2335,5,83.03781286043338
S2335,6,86.50068276536517
S2335,7,88.96065361424299
S2335,8,85.85319287939242
S2335,9,85.64711255043999
S2335,10,87.3555891346355
S2335,11,78.61178621692507
S2335,12,88.49494352210218
S2335,13,84.6473854388237
S2335,14,84.84422063558556
S2335,15,81.96826853433673
S2335,16,83.06587037156784
S2336,1,84.87799176120654
S2336,2,85.03835731511558
S2336,3,77.55212077828
S2336,4,81.37521377851591
S2336,5,80.97188320166033
S2336,6,85.37660208644633
S2336,7,78.43671358189029
S2336,8,85.13110458568804
S2336,9,83.58634237260972
S2336,10,83.80396979641549
S2336,11,85.19267785054377
S2336,12,84.80398581284112
S2336,13,84.38964977696715
S2336,14,81.48114843543948
S2336,15,82.28831463996615
S2336,16,82.23065813641895
S2337,1,74.16338630301112
S2337,2,36.64587661257707
S2337,3,78.81224756908094
S2337,4,76.8328633876819
S2337,5,70.9213241620374
S2337,6,71.66772944612363
S2337,7,78.46381846939909
S2337,8,71.81773399465379
S2337,9,74.2022946325298
S2337,10,79.16783286687709
S2337,11,73.46620341003234
S2337,12,76.58644313542395
S2337,13,73.48636701762128
S2337,14,75.69671527676236
S2337,15,77.81869301237846
S2337,16,78.0115473650279
S2338,1,68.36561314135211
S2338,2,50.871588156536376
S2338,3,68.33206389377058
S2338,4,63.31798039278786
S2338,5,69.74183747740929
S2338,6,39.98165317018142
S2338,7,70.4411423515683
S2338,8,64.87453753147466
S2338,9,67.07283443443664
S2338,10,64.61619934441912
S2338,11,65.7990290768722
S2338,12,67.75272969027465
S2338,13,69.75653927609339
S2338,14,70.6527041852943
S2338,15,67.87064314121541
S2338,16,69.38380841622893
S2339,1,87.01345996414396
S2339,2,82.94931681201902
S2339,3,87.26659631500678
S2339,4,81.77403233544736
S2339,5,85.7434041954149
S2339,6,88.03075170167475
S2339,7,85.25261978916957
S2339,8,82.40111768491568
S2339,9,78.84427681877828
S2339,10,83.29078590672626
S2339,11,86.63891060525768
S2339,12,85.29478323721752
S2339,13,83.09129495188837
S2339,14,80.63416750593274
S2339,15,82.62605901229989
S2339,16,84.02016950641041
S2340,1,89.53151417817344
S2340,2,57.18800138508246
S2340,3,90.27505969596301
S2340,4,81.25409840246549
S2340,5,67.78797621672202
S2340,6,89.24986627412625
S2340,7,89.45020402976631
S2340,8,85.51579832731959
S2340,9,89.30232048383323
S2340,10,82.56935651374134
S2340,11,85.90083987055598
S2340,12,88.56345307880304
S2340,13,91.38999979994281
S2340,14,81.25150024452113
S2340,15,87.72618924577401
S2340,16,85.28157211514242
S2341,1,74.40385353207562
S2341,2,68.10505526659881
S2341,3,71.83140537220602
S2341,4,70.02869959346518
S2341,5,72.41085166125245
S2341,6,35.9928339021346
S2341,7,70.55342316963343
S2341,8,64.79218723011643
S2341,9,69.83688124255922
S2341,10,69.92235595114592
S2341,11,71.22232425392005
S2341,12,47.91313847906736
S2341,13,70.72110468862905
S2341,14,69.2127421166328
S2341,15,67.51144568475446
S2341,16,63.41387334629077
S2342,1,59.78299609700743
S2342,2,62.67746313797546
S2342,3,63.544658660050096
S2342,4,52.81581591528152
S2342,5,53.8357558344189
S2342,6,64.93781891564498
S2342,7,57.89122637201174
S2342,8,51.36598352708239
S2342,9,52.072210299480886
S2342,10,48.883367423442365
S2342,11,48.63179704967752
S2342,12,46.72546529122441
S2342,13,44.572930306459234
S2342,14,44.427438373939225
S2342,15,42.74466012110219
S2342,16,38.32708103252251
S2343,1,73.78185563246204
S2343,2,72.41145790173262
S2343,3,65.35337641534714
S2343,4,72.7673216834225
S2343,5,70.12261538950219
S2343,6,69.2554156167342
S2343,7,68.064327400385
S2343,8,43.67938097744964
S2343,9,53.29719072832798
S2343,10,72.90730095805306
S2343,11,70.30225681083176
S2343,12,41.33712070208237
S2343,13,76.03337478324444
S2343,14,71.57661340128203
S2343,15,70.45917285807603
S2343,16,76.24908489629291
S2344,1,39.27770674120966
S2344,2,37.56741070405538
S2344,3,37.87576133470725
S2344,4,22.672240824322238
S2344,5,39.314980627267055
S2344,6,37.327250699199425
S2344,7,42.064167216771324
S2344,8,24.722794103298895
S2344,9,38.93186167254647
S2344,10,41.713993089979965
S2344,11,39.74111377456378
S2344,12,29.912873229018867
S2344,13,41.502583000007306
S2344,14,36.97525656492335
S2344,15,38.325847430595395
S2344,16,26.203368466714767
S2345,1,55.02113300894561
S2345,2,58.549167288092676
S2345,3,59.380405092241624
S2345,4,60.63029385436426
S2345,5,59.44408257000209
S2345,6,60.94566775489088
S2345,7,47.558097441778465
S2345,8,45.59098433842591
S2345,9,45.06896967259957
S2345,10,44.68809460945236
S2345,11,40.49562159339856
S2345,12,22.708464350331415
S2345,13,39.82904579097892
S2345,14,37.87053309268377
S2345,15,36.04971444571751
S2345,16,34.032951702766894
S2346,1,52.44805197212009
S2346,2,53.24379328453451
S2346,3,49.284673821694085
S2346,4,49.829695476001724
S2346,5,36.0758183223275
S2346,6,51.0311048864328
S2346,7,53.64866012932156
S2346,8,50.95886483309917
S2346,9,49.0860008211993
S2346,10,50.726338906084905
S2346,11,52.80059587715647
S2346,12,51.009878976282224
S2346,13,49.66259794511663
S2346,14,49.070662677417374
S2346,15,53.180989243679036
S2346,16,50.967705035561664
S2347,1,68.69078951335841
S2347,2,62.22433065742387
S2347,3,63.89900216803071
S2347,4,66.34956996759475
S2347,5,68.72022105900369
S2347,6,62.9982225512354
S2347,7,63.292626768842
S2347,8,62.68531313324534
S2347,9,62.64954930157659
S2347,10,60.097539557037855
S2347,11,66.71853355812127
S2347,12,63.02489887996199
S2347,13,51.33545279331058
S2347,14,61.14544296467213
S2347,15,64.63278983104642
S2347,16,66.7936748373772
S2348,1,61.43053941231725
S2348,2,60.65349941438383
S2348,3,65.45311411261999
S2348,4,62.509126503903985
S2348,5,64.48800401193638
S2348,6,65.11213057524907
S2348,7,64.5027680199754
S2348,8,59.84492803817921
S2348,9,60.12808038536907
S2348,10,64.55410833563465
S2348,11,64.50218121408378
S2348,12,66.37467681082941
S2348,13,62.39149213530772
S2348,14,63.85318926076131
S2348,15,65.87302366927752
S2348,16,62.03133343853744
S2349,1,65.71115162116219
S2349,2,69.79102761124835
S2349,3,71.28777642885261
S2349,4,70.3007626285492
S2349,5,65.24432280360627
S2349,6,66.87447495155438
S2349,7,73.03194199424031
S2349,8,64.51850201243246
S2349,9,68.57952879774481
S2349,10,66.05372808410752
S2349,11,68.56003105128643
S2349,12,64.62943045205597
S2349,13,71.2984714438589
S2349,14,71.7099412586208
S2349,15,64.13616360547677
S2349,16,68.23483361693651
S2350,1,85.57465493410562
S2350,2,87.0870996608767
S2350,3,89.94005110472341
S2350,4,83.44997539887257
S2350,5,84.79808962522655
S2350,6,88.4916098897114
S2350,7,84.99606421164016
S2350,8,81.655971327346
S2350,9,86.73009114005166
S2350,10,85.26923544345226
S2350,11,44.11278549949285
S2350,12,83.89375174575741
S2350,13,83.67707914187073
S2350,14,86.61350340605675
S2350,15,87.92893160653085
S2350,16,87.9705502334783
S2351,1,60.94680348956084
S2351,2,55.021933428372975
S2351,3,55.83212854714367
S2351,4,64.24787234529326
S2351,5,42.656516754185915
S2351,6,53.47278689142245
S2351,7,56.09979457831286
S2351,8,53.960127574151976
S2351,9,50.635952712896334
S2351,10,47.608852559850625
S2351,11,48.66579394712731
S2351,12,46.369012736693286
S2351,13,40.943943542870365
S2351,14,43.41347681237706
S2351,15,41.614032480922965
S2351,16,40.26952661535219
S2352,1,49.73525260697603
S2352,2,87.85873052901816
S2352,3,84.79854669699873
S2352,4,84.66616433665958
S2352,5,83.2285745254893
S2352,6,82.7329118762666
S2352,7,55.99316506220773
S2352,8,79.41616983288782
S2352,9,83.53752392259554
S2352,10,79.93707712549538
S2352,11,81.02569090106283
S2352,12,87.57626902813679
S2352,13,82.50610358921506
S2352,14,85.99495762335211
S2352,15,79.83749689938641
S2352,16,83.71224151232299
S2353,1,41.87649808749432
S2353,2,42.038809559996395
S2353,3,40.81017851766317
S2353,4,41.99973141682604
S2353,5,40.71564095988357
S2353,6,42.40984786767843
S2353,7,39.72145268265803
S2353,8,37.72697645167479
S2353,9,38.506857696423566
S2353,10,39.99979436371865
S2353,11,38.99177909749287
S2353,12,40.210542345339555
S2353,13,40.56029893767431
S2353,14,43.02007935648497
S2353,15,41.750760480609706
S2353,16,40.209654856967816
S2354,1,83.42735363462735
S2354,2,92.13731210659728
S2354,3,83.32614833672788
S2354,4,82.72456115280289
S2354,5,87.7451456470196
S2354,6,85.44567984421323
S2354,7,85.54808553058827
S2354,8,85.80621423396485
S2354,9,87.68072603922602
S2354,10,88.83145399093287
S2354,11,91.06062877981857
S2354,12,87.41420747335505
S2354,13,86.90314032065739
S2354,14,90.2185405097998
S2354,15,66.23023753157644
S2354,16,83.35918465770449
S2355,1,75.03132652756359
S2355,2,80.50384409173651
S2355,3,77.62840315516823
S2355,4,80.6674262185126
S2355,5,59.68373346370359
S2355,6,77.88872689659367
S2355,7,73.05749550499353
S2355,8,81.22680184223573
S2355,9,78.08815337481911
S2355,10,58.79489818910778
S2355,11,74.52389944432112
S2355,12,76.54544122742463
S2355,13,79.2988450773137
S2355,14,81.60223367131368
S2355,15,81.5594162997157
S2355,16,79.52691492547224
S2356,1,74.06131943915746
S2356,2,58.445790945480525
S2356,3,77.69867334605433
S2356,4,78.64772314753344
S2356,5,75.70251241600118
S2356,6,79.39187728474157
S2356,7,75.67110668461243
S2356,8,76.3298578349556
S2356,9,75.27870377035588
S2356,10,76.92999179875818
S2356,11,74.22012011781187
S2356,12,78.26663473119596
S2356,13,75.19003541305112
S2356,14,72.81564483858446
S2356,15,76.71790088385916
S2356,16,44.526054144957946
S2357,1,63.62110776334032
S2357,2,66.26574772457347
S2357,3,58.464845594667835
S2357,4,61.366160563840246
S2357,5,60.81381734936786
S2357,6,58.35438746322609
S2357,7,62.48715447228765
S2357,8,60.63860150252274
S2357,9,61.73458752324791
S2357,10,62.192911913035964
S2357,11,62.165853117291825
S2357,12,62.73350523993253
S2357,13,61.67297135497631
S2357,14,62.23140143845226
S2357,15,62.22759830473435
S2357,16,60.91415978008177
S2358,1,70.1786792398756
S2358,2,65.50636239467346
S2358,3,65.67954147321346
S2358,4,65.43103136355153
S2358,5,71.65793714789768
S2358,6,66.65815268681482
S2358,7,64.03669338503697
S2358,8,64.46408209722365
S2358,9,64.9411441090381
S2358,10,67.27544464389103
S2358,11,65.15395872651368
S2358,12,44.11573823936689
S2358,13,67.37597115106323
S2358,14,67.79920355935195
S2358,15,46.45998113287682
S2358,16,67.29957938953095
S2359,1,86.14254078332335
S2359,2,81.96726452420725
S2359,3,81.11021757324004
S2359,4,79.75397984344562
S2359,5,78.30333892827367
S2359,6,62.278785855679956
S2359,7,67.76829734421408
S2359,8,78.58945268075215
S2359,9,83.86830598454918
S2359,10,80.36478899342411
S2359,11,78.67445340612551
S2359,12,81.7712880798329
S2359,13,81.34181058961138
S2359,14,83.90951522675388
S2359,15,85.1638314743469
S2359,16,81.06272428399525
S2360,1,30.953975463126937
S2360,2,31.791069641417717
S2360,3,30.535127191864795
S2360,4,20.16753427857423
S2360,5,31.445356377034916
S2360,6,36.3528416117502
S2360,7,36.03078167635246
S2360,8,20.939383817071448
S2360,9,29.54957205194986
S2360,10,33.172610112436224
S2360,11,28.04403182638223
S2360,12,24.790887198441425
S2360,13,33.72833430351256
S2360,14,29.355131966526958
S2360,15,34.41644793709448
S2360,16,20.68120979441027
S2361,1,32.82047771389698
S2361,2,34.04132746734304
S2361,3,32.05668853163531
S2361,4,33.09916220951101
S2361,5,31.97881666337834
S2361,6,27.82041496677445
S2361,7,30.757437914629215
S2361,8,28.9737994277135
S2361,9,25.922153775718943
S2361,10,25.875161537316483
S2361,11,25.76480066582331
S2361,12,26.183631714015696
S2361,13,25.845580461114697
S2361,14,23.49240135439262
S2361,15,22.406525877745327
S2361,16,22.410418461685694
S2362,1,59.75757515886691
S2362,2,64.38738309671812
S2362,3,60.406754773765655
S2362,4,63.12896821228386
S2362,5,63.658373327202725
S2362,6,60.081703796958315
S2362,7,58.5601432601671
S2362,8,56.22544297583243
S2362,9,56.817463653521266
S2362,10,50.543317683889796
S2362,11,49.09159036792728
S2362,12,48.424938487317206
S2362,13,47.72996712385982
S2362,14,44.559344319439425
S2362,15,45.14826878642667
S2362,16,41.70585328464417
S2363,1,68.52308807562811
S2363,2,66.13279911917547
S2363,3,65.89832566926913
S2363,4,68.28592601998412
S2363,5,68.56856250726106
S2363,6,69.68265257687888
S2363,7,68.10542108169264
S2363,8,69.53589015334224
S2363,9,70.56625736556289
S2363,10,65.0343173912948
S2363,11,69.65207381370988
S2363,12,67.14268025129824
S2363,13,66.68685472273035
S2363,14,68.54442090397627
S2363,15,69.75155996459003
S2363,16,66.6392898704751
S2364,1,89.65247857485569
S2364,2,85.85139821563482
S2364,3,86.38433911299124
S2364,4,89.43450671039948
S2364,5,94.31375296496039
S2364,6,84.95523231157773
S2364,7,46.69614803183241
S2364,8,85.5825560668717
S2364,9,83.26672814917558
S2364,10,89.85157918606326
S2364,11,94.06964486081624
S2364,12,87.95991177406212
S2364,13,87.63076645812407
S2364,14,87.77414358303436
S2364,15,89.40259064894582
S2364,16,88.61425714739363
S2365,1,84.47642969915341
S2365,2,82.73674217848209
S2365,3,79.73263473580803
S2365,4,83.15257322192868
S2365,5,85.38289953306827
S2365,6,84.76751980388336
S2365,7,86.17069635674765
S2365,8,81.35692788337924
S2365,9,81.47992165350414
S2365,10,85.57284239935885
S2365,11,76.95395888125009
S2365,12,81.12545614187573
S2365,13,79.11810105515868
S2365,14,82.03148656161004
S2365,15,81.85591413202413
S2365,16,81.27704304798665
S2366,1,43.22847633687975
S2366,2,37.664192262467836
S2366,3,37.23763382639332
S2366,4,27.224228347218958
S2366,5,39.122875848419476
S2366,6,34.39318540635855
S2366,7,39.524363949896504
S2366,8,25.760458971325733
S2366,9,34.956691604970196
S2366,10,37.482098914482
S2366,11,38.11886972218606
S2366,12,29.589107237866603
S2366,13,42.32587317363793
S2366,14,38.170939396646446
S2366,15,41.78584413103316
S2366,16,28.278997623605157
S2367,1,47.49371556446265
S2367,2,52.58264656406891
S2367,3,46.06309818858456
S2367,4,34.77500166709499
S2367,5,51.12129837425063
S2367,6,46.354364170258926
S2367,7,50.360223176814884
S2367,8,37.83410833492255
S2367,9,46.77756226212855
S2367,10,50.80783938816153
S2367,11,48.83049196367818
S2367,12,36.08978829717993
S2367,13,55.750531836272714
S2367,14,44.45981045735538
S2367,15,50.200543926953046
S2367,16,34.370958867183944
S2368,1,50.54425243582077
S2368,2,80.56416561455303
S2368,3,76.52195605786868
S2368,4,74.80049638833837
S2368,5,75.42109139842458
S2368,6,76.12377907673324
S2368,7,74.28821520828495
S2368,8,74.61294385931053
S2368,9,73.54098159259283
S2368,10,82.79913699008121
S2368,11,78.63173898688655
S2368,12,73.48277518694368
S2368,13,76.56916655509585
S2368,14,79.16734319007669
S2368,15,76.29658403742516
S2368,16,80.31003283241515
S2369,1,73.05309933424252
S2369,2,46.723772284331524
S2369,3,78.9099259181471
S2369,4,78.80244249431821
S2369,5,80.66507784745473
S2369,6,74.61826659293604
S2369,7,75.79986325944381
S2369,8,77.04695570822513
S2369,9,74.10646817897162
S2369,10,73.14060883331925
S2369,11,75.5710500628472
S2369,12,77.29007237799523
S2369,13,73.45267868586622
S2369,14,72.93016403577106
S2369,15,80.53030327225147
S2369,16,71.1460229067168
S2370,1,84.75217937533553
S2370,2,72.22849588446569
S2370,3,91.00593012400904
S2370,4,84.82416398336859
S2370,5,73.50962252987877
S2370,6,72.98978608657535
S2370,7,71.76694352674133
S2370,8,75.04866915033392
S2370,9,68.21518911028177
S2370,10,67.69364283641445
S2370,11,66.4547618439532
S2370,12,60.75481299922441
S2370,13,57.4959147139183
S2370,14,54.99306127931028
S2370,15,56.02285106888362
S2370,16,54.5540089820286
S2371,1,37.72893096099168
S2371,2,60.06959771525162
S2371,3,64.27938828809548
S2371,4,55.87309364008197
S2371,5,63.51540000737037
S2371,6,58.18813762727332
S2371,7,48.44493672362042
S2371,8,44.682500671080426
S2371,9,44.70499079376052
S2371,10,43.33618101261829
S2371,11,43.21055497406788
S2371,12,32.57277399890729
S2371,13,37.00923046575404
S2371,14,35.70616546399461
S2371,15,36.72416287852655
S2371,16,36.22431280685392
S2372,1,23.071639446190197
S2372,2,24.79968994594092
S2372,3,22.880502800320112
S2372,4,14.97872842508096
S2372,5,25.156101007544624
S2372,6,20.656300825687964
S2372,7,20.950429581031848
S2372,8,13.401780740508121
S2372,9,19.843072333725154
S2372,10,20.78875885833951
S2372,11,23.82217699842246
S2372,12,17.09048010705249
S2372,13,14.373950558312657
S2372,14,24.092745407980917
S2372,15,21.738761862519027
S2372,16,13.969150338961699
S2373,1,30.77352793930288
S2373,2,54.43782515425525
S2373,3,52.87485622802427
S2373,4,38.19335248933472
S2373,5,49.124936488495486
S2373,6,50.653981980017655
S2373,7,55.77377686833378
S2373,8,34.31546373551962
S2373,9,51.07058566304491
S2373,10,52.34425619746119
S2373,11,51.229630546764646
S2373,12,38.095250637517196
S2373,13,53.65609741441437
S2373,14,53.29931191616297
S2373,15,53.474331125999
S2373,16,35.074855166062875
S2374,1,81.76154677500345
S2374,2,83.64797115418517
S2374,3,82.56856078213609
S2374,4,78.73735919583376
S2374,5,80.01837349227965
S2374,6,81.91722066992482
S2374,7,83.08496386639305
S2374,8,81.1195521553828
S2374,9,81.0230726566791
S2374,10,81.96147084749558
S2374,11,80.69019169104347
S2374,12,48.700039097601554
S2374,13,79.6245528653904
S2374,14,80.87375401444092
S2374,15,79.17898227607638
S2374,16,86.09724316639621
S2375,1,67.29829722027102
S2375,2,63.463692371749374
S2375,3,69.79211694161735
S2375,4,61.37033647065446
S2375,5,58.89634227959179
S2375,6,56.56890240752211
S2375,7,51.5101159546296
S2375,8,50.372613096235305
S2375,9,44.6525379950916
S2375,10,45.080299177713094
S2375,11,45.104688205409275
S2375,12,42.91878308923472
S2375,13,40.94087322936469
S2375,14,36.26263803866326
S2375,15,36.91354660478285
S2375,16,33.55863262077623
S2376,1,88.85918244612527
S2376,2,83.83410482872065
S2376,3,90.13924936417571
S2376,4,86.23538047390828
S2376,5,90.90609846650713
S2376,6,91.05647890437653
S2376,7,89.28972274132624
S2376,8,86.64105101497947
S2376,9,92.7802566365006
S2376,10,94.33932889961177
S2376,11,87.08873624841178
S2376,12,86.30858444030913
S2376,13,91.0726972765388
S2376,14,55.10360877483492
S2376,15,87.79015781836668
S2376,16,89.01511824158051
S2377,1,74.27987282799242
S2377,2,79.64279584667719
S2377,3,83.93278514697418
S2377,4,82.55016429030795
S2377,5,87.00442874878337
S2377,6,81.64752023305498
S2377,7,56.97335539040791
S2377,8,84.03692804410434
S2377,9,75.53787934205612
S2377,10,80.37054894441312
S2377,11,78.61141532528038
S2377,12,82.31956326204973
S2377,13,75.92446028939833
S2377,14,76.04484752637518
S2377,15,80.07417807781684
S2377,16,76.13943692859993
S2378,1,59.691786065071256
S2378,2,56.21488431672171
S2378,3,57.64220526201919
S2378,4,62.20099595002533
S2378,5,56.77305199333698
S2378,6,60.210394842101174
S2378,7,59.674217891690944
S2378,8,63.253967352940194
S2378,9,62.501342362647236
S2378,10,62.191755545689475
S2378,11,59.54420498124285
S2378,12,61.436493100057724
S2378,13,56.179440269659025
S2378,14,58.98707303290874
S2378,15,62.55985663470053
S2378,16,60.51894573626326
S2379,1,48.55581666586163
S2379,2,46.40925184427768
S2379,3,46.134484105993664
S2379,4,47.793615436501355
S2379,5,44.55093905274649
S2379,6,45.740238522214256
S2379,7,43.90236879905208
S2379,8,43.93976725910796
S2379,9,22.738069768502537
S2379,10,40.64341407152102
S2379,11,38.47017809434158
S2379,12,35.81929994741945
S2379,13,35.38252068683203
S2379,14,34.03106139138393
S2379,15,32.89812631680214
S2379,16,32.93132178191864
S2380,1,61.7366072744138
S2380,2,62.44295188608656
S2380,3,65.83086113216697
S2380,4,65.4594095989721
S2380,5,62.349172835739445
S2380,6,59.20108177647443
S2380,7,60.86108347636271
S2380,8,65.41395657944302
S2380,9,62.639554767173294
S2380,10,64.16953842908431
S2380,11,63.97908750067487
S2380,12,67.44423713999433
S2380,13,61.546333970435434
S2380,14,67.96242267216645
S2380,15,60.149303638750894
S2380,16,61.94625321911114
S2381,1,50.36585970663886
S2381,2,50.4698544194157
S2381,3,51.90969631629168
S2381,4,50.37291964869008
S2381,5,52.42652588028521
S2381,6,49.875388690342405
S2381,7,50.857623760331045
S2381,8,54.48836461367232
S2381,9,55.33133639490185
S2381,10,53.176488752029755
S2381,11,49.24275853715151
S2381,12,53.180638043805665
S2381,13,51.80444365502981
S2381,14,50.49785062639345
S2381,15,53.603490415774836
S2381,16,49.77868859307942
S2382,1,62.847384503043294
S2382,2,61.04903708583513
S2382,3,63.51700646922953
S2382,4,39.36535747511866
S2382,5,62.61708231282661
S2382,6,68.12397175867628
S2382,7,54.83970646899292
S2382,8,51.67414494511526
S2382,9,46.292283010857936
S2382,10,47.41474948212702
S2382,11,43.198204261836004
S2382,12,45.68672522899667
S2382,13,27.104517643264263
S2382,14,38.243968657677364
S2382,15,39.47423312132076
S2382,16,39.837826336160695
S2383,1,87.12765339883217
S2383,2,59.867744522874816
S2383,3,81.74922909919015
S2383,4,86.79660156159422
S2383,5,84.52789794215809
S2383,6,88.35714548270667
S2383,7,88.03789128733192
S2383,8,90.7019701285271
S2383,9,91.48665255175564
S2383,10,84.75516245268142
S2383,11,86.9163558762138
S2383,12,87.56288567472964
S2383,13,81.23540201316675
S2383,14,91.009780013585
S2383,15,89.6141037715166
S2383,16,90.41643253251355
S2384,1,75.31852859009314
S2384,2,72.84918250917954
S2384,3,71.1545959868098
S2384,4,66.9646340185427
S2384,5,69.94600123790079
S2384,6,70.05089711792073
S2384,7,78.95274829891784
S2384,8,75.17419981903322
S2384,9,74.89460556872218
S2384,10,73.71863849036349
S2384,11,72.34703152039619
S2384,12,70.10873619329281
S2384,13,69.70544111921089
S2384,14,79.27430057620732
S2384,15,73.92428254524073
S2384,16,72.55272713192387
S2385,1,76.69939109586069
S2385,2,75.96447764424992
S2385,3,80.1045711345408
S2385,4,78.03137923919083
S2385,5,83.94870385004837
S2385,6,82.23124253315953
S2385,7,85.0258902256841
S2385,8,80.74810351835416
S2385,9,82.50604554011379
S2385,10,83.99773070839451
S2385,11,79.11674770314471
S2385,12,78.38403790437465
S2385,13,79.69954232501395
S2385,14,79.75604410612705
S2385,15,82.76130915686328
S2385,16,38.52344638395145
S2386,1,72.19136954010924
S2386,2,67.8376373807162
S2386,3,65.21110547997502
S2386,4,39.89430863285197
S2386,5,68.0258334815954
S2386,6,67.81251675623653
S2386,7,69.69422205129258
S2386,8,68.63677859025483
S2386,9,65.3931640956667
S2386,10,41.93378509255132
S2386,11,69.92272084772688
S2386,12,67.81809012036037
S2386,13,68.61219727372429
S2386,14,69.52096576630625
S2386,15,67.97096931018463
S2386,16,65.442770184045
S2387,1,59.999158560658415
S2387,2,58.20402317372132
S2387,3,53.23969004872559
S2387,4,56.291169838063645
S2387,5,57.656523929044994
S2387,6,52.33119516867334
S2387,7,48.515212437715604
S2387,8,47.95599812539111
S2387,9,43.837599541160166
S2387,10,42.50334108747575
S2387,11,40.416422513217256
S2387,12,39.25641244960768
S2387,13,37.24977996900951
S2387,14,35.839572863077166
S2387,15,34.35727977417486
S2387,16,32.3742331354632
S2388,1,90.18934154883277
S2388,2,85.62664304712446
S2388,3,81.97278372656415
S2388,4,85.12092984437928
S2388,5,85.12026170976759
S2388,6,80.81213008921473
S2388,7,83.70512150790577
S2388,8,85.32920418889371
S2388,9,84.35726619623003
S2388,10,85.13201285167807
S2388,11,86.91825626896293
S2388,12,85.84683076289116
S2388,13,85.02652704322644
S2388,14,88.00934723411335
S2388,15,80.51506752851195
S2388,16,86.61170597222466
S2389,1,53.53643843688043
S2389,2,56.48376549038447
S2389,3,55.93825261209246
S2389,4,57.27080615686105
S2389,5,58.09425672620134
S2389,6,55.09419897807069
S2389,7,55.19507081098711
S2389,8,56.774522396854536
S2389,9,60.627987845095
S2389,10,57.68125219615032
S2389,11,59.35606182724146
S2389,12,57.3570265361085
S2389,13,56.277286791430825
S2389,14,58.981298063698304
S2389,15,56.71447188098353
S2389,16,54.2036551399427
S2390,1,84.61602040101072
S2390,2,88.49132952512319
S2390,3,82.42005859186713
S2390,4,81.05221962956988
S2390,5,84.58547848762808
S2390,6,87.83327849228131
S2390,7,85.65440733747252
S2390,8,85.30049557520118
S2390,9,88.7879745899473
S2390,10,86.60926979870901
S2390,11,85.4247907453028
S2390,12,83.15392034388873
S2390,13,87.99212188784007
S2390,14,87.06861684646378
S2390,15,90.55350973443967
S2390,16,90.89448239301282
S2391,1,52.9527752306219
S2391,2,50.302648441765825
S2391,3,52.25188933113925
S2391,4,51.8548696087111
S2391,5,53.60467147645615
S2391,6,45.04953474895079
S2391,7,49.406963246421746
S2391,8,43.30574483368184
S2391,9,32.07591334769775
S2391,10,42.614796926571934
S2391,11,42.77316605430783
S2391,12,40.705766690096276
S2391,13,40.639499843133
S2391,14,36.639336750056096
